_id,name,propertyType,capacity,numOfReviews,price,host.name,country,street
26210993,Ótimo quarto p 1-2 moças.Próx UERJ/Maracanã/Centro,Condominium,1,0,41.00,undefined,undefined,undefined
31900517,Ótimo quarto,  wifi, melhor local do Recreio,Apartment,2,0,45.00,undefined,undefined,undefined
9667647,Ótimo sala e quarta e dependência,Apartment,3,1,198.00,undefined,undefined,undefined
30096786,ÖRNEK ORGANİSATİON  Touristendienst,Apartment,4,0,111.00,undefined,undefined,undefined
26044607,Özel müstakil villa,Villa,10,0,801.00,undefined,undefined,undefined
29529478,Özyurtlar N5 Suites,Serviced apartment,1,0,79.00,undefined,undefined,undefined
32166129,× BARCELONA RAMBLAS PLAZA REAL ×,Apartment,4,0,39.00,undefined,undefined,undefined
27568548,×× BARCELONA RAMBLAS PLAZA REAL ××,Apartment,4,0,39.00,undefined,undefined,undefined
4800611,ótima oportunidade,House,4,0,649.00,undefined,undefined,undefined
17494671,ótimo quarto em ambiente tranquilo e aconchegante,Apartment,1,25,101.00,undefined,undefined,undefined
6313669,İSTANBUL HOLİDAY,House,3,0,121.00,undefined,undefined,undefined
30622150,İnfinity 1+1 Room İn Taksim İstanbul,Apartment,3,0,369.00,undefined,undefined,undefined
21061587,İstanbul Atakent,Apartment,1,2,74.00,undefined,undefined,undefined
27082981,İstanbul Birden fazla bölümden oluşan bina,Apartment,2,0,148.00,undefined,undefined,undefined
29224880,İstanbul Birden fazla bölümden oluşan bina,Bed and breakfast,5,0,179.00,undefined,undefined,undefined
29324861,İstanbul Birden fazla bölümden oluşan bina,Casa particular (Cuba),2,0,79.00,undefined,undefined,undefined
28221594,İstanbul Birden fazla bölümden oluşan bina,Apartment,1,0,148.00,undefined,undefined,undefined
27499564,İstanbul Birden fazla bölümden oluşan giris katı,Apartment,4,0,269.00,undefined,undefined,undefined
30128270,İstanbul Galata Residences,Boutique hotel,2,0,79.00,undefined,undefined,undefined
27350274,İstanbul Müstakil ev,House,2,0,158.00,undefined,undefined,undefined
15498805,İstanbul Taksim Tarihi binada oda,Apartment,2,0,248.00,undefined,undefined,undefined
20275354,İstanbul un kalbi sisli. Center of istanbul sisli,Apartment,1,0,48842.00,undefined,undefined,undefined
24038067,İstanbul Üsküdar  Sweet House in Rent for 4 months,Apartment,2,0,95.00,undefined,undefined,undefined
31538969,İstanbul'un Merkezinde Sessiz ve Güvenli Eviniz,Apartment,4,0,475.00,undefined,undefined,undefined
29358615,İstanbul, Fatih,  Beyazıt, Taksim, Eminonu, Balat.,Apartment,1,1,100.00,undefined,undefined,undefined
16007843,İstanbulda, 3 yatakoda ğüzel daire.,Apartment,4,0,200.00,undefined,undefined,undefined
31235308,İstanbulun en merkezi ve tarihi ilçesinde yaşam,Apartment,1,0,132.00,undefined,undefined,undefined
27009277,İstanbul’u keşfetmek buradan çok kolay olucak,Serviced apartment,4,0,200.00,undefined,undefined,undefined
26103478,ŞİŞLİ SQUARE CENTRAL HOUSE,Apartment,4,48,121.00,undefined,undefined,undefined
718628,Şık aydınlık site içinde daire,Apartment,3,0,295.00,undefined,undefined,undefined
27768064,şişli-kiralık daire,Apartment,2,0,127.00,undefined,undefined,undefined
28055051,Квартира на улице в центре города.,Serviced apartment,4,8,95.00,undefined,undefined,undefined
28251522,Комната в европейской части Стамбула,Apartment,1,0,95.00,undefined,undefined,undefined
16812225,Отдых в престижной зоне Барселоны 3,Apartment,1,2,30.00,undefined,undefined,undefined
9379792,•F61 Mid of Waikiki girls Unit Private room,Apartment,2,170,32.00,undefined,undefined,undefined
27932125,☀️ Large modern room in the heart of Bondi Beach!,Apartment,2,10,100.00,undefined,undefined,undefined
18069657,★ Amazing with terrace & wifi ★,Apartment,8,80,100.00,undefined,undefined,undefined
16551368,★ Bright Sydney CBD Studio Apt With Seaview 108B★,Serviced apartment,3,132,161.00,undefined,undefined,undefined
32275673,★ Bright Sydney CBD Studio Apt with Balcony 49★,Serviced apartment,3,0,161.00,undefined,undefined,undefined
19030572,★ Luxury Loft | Pool | Gym | Spotless ★,Apartment,2,37,60.00,undefined,undefined,undefined
27031450,★ MAUI BEACH LOFT- Kihei, HI ★,Condominium,6,29,188.00,undefined,undefined,undefined
229954,★ Mar/Apr Discount ★ Beachfront/Remodeled 2017/18.,House,8,33,632.00,undefined,undefined,undefined
32663016,★ RARE - gigantic Montreal nest ★ MTL life - @Prefontaine E,Apartment,14,0,160.00,undefined,undefined,undefined
31301794,★BABU HOUSE ★ Bed in Mixed Dormitory ★ Taksim ★,Aparthotel,4,0,79.00,undefined,undefined,undefined
21842463,★BABU HOUSE★ Nova Suite Sleeps 4 ★Taksim★,Aparthotel,4,0,211.00,undefined,undefined,undefined
26143851,★Charming apartment near the beach★private terrace,Apartment,2,3,89.00,undefined,undefined,undefined
11740322,★Cozy doble bedroom ★Nearby Christ the Redeemer★,House,2,76,52.00,undefined,undefined,undefined
31408169,★Exterior y céntrica★St Antoni A 2 min del Aerobus,Apartment,3,6,35.00,undefined,undefined,undefined
31346657,★LAVANTA HOTEL★ SINGLE ROOM + BREAKFAST in TAKSIM,Hotel,1,0,195.00,undefined,undefined,undefined
13789278,★Union Square, Brand New★#F, Free W/D,Townhouse,4,62,84.00,undefined,undefined,undefined
23531374,★★ SIGNATURE STUDIO ★★ Tsim Sha Tsui,Apartment,2,84,550.00,undefined,undefined,undefined
19901356,☆ Mile-End 3BR Only 10-minutes from Downtown,Apartment,8,68,119.00,undefined,undefined,undefined
16220849,☝ Your Sweet Suite Spot ☝,Apartment,3,36,70.00,undefined,undefined,undefined
11778475,☼☼ Lovely Colorful Studio ☼☼ Tsim Sha Tsui,Apartment,2,269,502.00,undefined,undefined,undefined
21106002,♕ Downtown Manhattan I Private Bedroom♕,Apartment,2,53,90.00,undefined,undefined,undefined
19070513,❤ of NYC | Walk + Transit Score 100 | King Bed,Apartment,3,58,170.00,undefined,undefined,undefined
32341628,❤❤❤❤❤ FemaleOnly Laundry Coffee Pool Safe FunRelax,House,4,1,43.00,undefined,undefined,undefined
23219274,❤️ 6-BR APARTMENT w Kitchen + 2 Rooms!,Serviced apartment,16,1,2974.00,undefined,undefined,undefined
28772395,❤️ COMFY, CUTE, CONVENIENT, 舒適可愛,方便,新裝修 - Unit A,Apartment,3,31,597.00,undefined,undefined,undefined
28252566,❤️Economic✔Free Wifi✔Bedroom✔3 min İstiklal Street,Serviced apartment,4,17,100.00,undefined,undefined,undefined
13905218,❤️SUPERHOST-Single Ensuite Room@ 1min MTR,Guest suite,1,5,290.00,undefined,undefined,undefined
14094561,➳ Logement  4 1/2 Rosemont ❤️,Apartment,1,1,40.00,undefined,undefined,undefined
22322057,⭐❤2BR BIG HOME-MAX 7GUESTS-MONG KOK MTR 旺角地鐵兩房一廳❤⭐,Apartment,7,63,903.00,undefined,undefined,undefined
5307830,⭐️Ocean/City Views⭐️Van Included⭐️Hot Tub⭐️3 Bath,House,12,11,525.00,undefined,undefined,undefined
31600196,《white lover》白色恋人 主题部屋 大围 旺角东,Apartment,2,0,683.00,undefined,undefined,undefined
18415512,【 1 min to MTR】Standard Double Bed Room尖沙咀標準大床房,Apartment,2,71,400.00,undefined,undefined,undefined
29931879,【Ebnb】福田口岸温馨两居室,Condominium,3,1,534.00,undefined,undefined,undefined
32645900,【WhiteHouse】3-4人溫馨套房 | 體驗九龍文化､雙地鐵太子旺角東站,Loft,4,0,597.00,undefined,undefined,undefined
32847674,【hiii】简约一室@油麻地站/天后庙/百老汇电影中心-HKG_0018,Apartment,2,0,620.00,undefined,undefined,undefined
25250380,【城遇】樱空 日式loft公寓 近罗湖口岸国贸金光华万象城东门 双地铁口 好住好逛又好吃,Loft,2,52,369.00,undefined,undefined,undefined
32727861,【官宣!我们】国贸||罗湖口岸||老街||万象城||大屏投影仪||重工业风二,Boutique hotel,2,0,385.00,undefined,undefined,undefined
28829890,【星禅】设计师原创和风loft设计|罗湖口岸|火车站|东门|国贸|双地铁口|城市夜景|精装一房一厅,Loft,2,32,393.00,undefined,undefined,undefined
31293980,【福田口岸/香港落马洲】精品舒适一居室,House,2,0,393.00,undefined,undefined,undefined
32932316,【空城】万象城/国贸地铁站/一房一厅/独立厨房卫浴/大凸窗,Apartment,1,0,432.00,undefined,undefined,undefined
28044029,【超赞新房】视野超开阔的福田口岸CBD会展中心1969主卧大床房(吉维尼蓝),Apartment,2,10,408.00,undefined,undefined,undefined
20866128,万利达旅馆A2,Guesthouse,2,23,306.00,undefined,undefined,undefined
20880869,万利达旅馆A3,Guesthouse,2,9,298.00,undefined,undefined,undefined
30919312,三大房大床,客廳寬闊｡旺角中心,到地鐵口不到1分鐘,Apartment,8,2,1201.00,undefined,undefined,undefined
20044641,丛林别墅,Cabin,4,2,80.00,undefined,undefined,undefined
28884716,两房一厅,出租单人床房间(该房间不足99尺,房客不能带超过2个行李箱｡另外,双人床房已有1人长住),Serviced apartment,1,0,400.00,undefined,undefined,undefined
24735442,中环家电齐全长短租均可,Apartment,2,0,683.00,undefined,undefined,undefined
20851877,九龍城 Kowloon City雙人床double bed room flat一房一廰,Guest suite,3,4,322.00,undefined,undefined,undefined
28559171,乾淨房間,旺角MONGKOK,1分鐘到旺角地鐵站,舒適設計,獨立公寓,Condominium,3,35,761.00,undefined,undefined,undefined
30973353,伊斯坦布尔伊人之家female only(提供女游客全境保护作家客厅文化沙龙导游土耳其旅游注意事项),Bed and breakfast,2,3,58.00,undefined,undefined,undefined
10527212,位於深水埗地鐵站的溫馨公寓,Apartment,4,18,353.00,undefined,undefined,undefined
29932504,佐敦地鐵站2分鐘 溫馨全新裝修兩房 全新傢電床品住9人  光猛通爽 jordan mtr 2min,Condominium,9,16,1201.00,undefined,undefined,undefined
10839973,傳統香港房间 - 干净整洁交通便利的二人房间,Apartment,2,0,2748.00,undefined,undefined,undefined
26342079,全新裝旺角朗豪坊對面2分鐘地鐵可住5人New Reno Apt 2 min Mongkok MTR,Apartment,5,44,903.00,undefined,undefined,undefined
16281923,北角公寓 单人间,Apartment,1,0,675.00,undefined,undefined,undefined
31134257,原始森林渡假屋:4号独立房间,双人床,写字桌,舒适自然环境｡,Villa,2,1,60.00,undefined,undefined,undefined
26487387,双床獨立套房(Twin bed room)位處九龍旺角彌敦道,全新豪華裝修,交通方便,地鐵,機場巴士,Apartment,2,62,479.00,undefined,undefined,undefined
15551245,可愛いﾚﾝｶﾞの壁のお部屋/ Manhattan,Apartment,2,1,65.00,undefined,undefined,undefined
22277833,合家歡樂同住喜｡,Other,3,5,251.00,undefined,undefined,undefined
19428531,單人套房 獨立浴室 (特惠月租),Apartment,1,2,165.00,undefined,undefined,undefined
25118763,單人房設私人獨立浴室-Single Room with Private Bathroom,Guest suite,1,0,447.00,undefined,undefined,undefined
1799637,地鉄上的3房2廳2卫浴住9人可月租2萬9千起,Apartment,9,27,1484.00,undefined,undefined,undefined
32023628,地鐵上蓋單間短租,House,1,1,243.00,undefined,undefined,undefined
16460163,地鐵站旁邊舒適清雅出差旅行學習短期工作均合適,Apartment,2,9,330.00,undefined,undefined,undefined
21648743,城堡山民宿2,Villa,1,1,33.00,undefined,undefined,undefined
25532301,女生/大围名城/近地铁站/低价单间短租6-7.15可刀/港中大城大浸会近/精装修洋房/大围美食,Apartment,1,1,149.00,undefined,undefined,undefined
32503574,学生短租,House,1,0,157.00,undefined,undefined,undefined
25879830,定安大厦单人间,近红磡#只接受女生#TO KWA WAN/ Girls Accepted Only,Condominium,1,9,220.00,undefined,undefined,undefined
22963647,家居式公寓(RM712),Apartment,4,1,966.00,undefined,undefined,undefined
12857887,小屋,Apartment,2,0,502.00,undefined,undefined,undefined
22823671,尖沙咀 寧靜方便優雅 Private studio inTST (1min to TST mtr),Apartment,2,25,573.00,undefined,undefined,undefined
31995384,尖沙咀·【summer 】獨立舒適雙人房·近紅磡體育館和美麗華·The one·樓下韓食街,House,2,1,581.00,undefined,undefined,undefined
28372626,尖沙咀·舒適4人房【友格調 House】&近美麗華廣場·紅磡體育館·The one,House,4,11,879.00,undefined,undefined,undefined
2161352,尖沙咀的1房1厅,住3人,有厨房月租14000起,Apartment,3,2,699.00,undefined,undefined,undefined
25785011,屯門西鐵獨立套房B房❤ 30 seconds to Tuen Mun WestRail❤ RoomB,Condominium,2,0,283.00,undefined,undefined,undefined
26486034,已租出,Apartment,1,0,188.00,undefined,undefined,undefined
8144456,市中心特色唐樓 Downtown Guesthouse,Apartment,10,20,251.00,undefined,undefined,undefined
9762946,干淨,整潔,House,1,2,196.00,undefined,undefined,undefined
20791526,干淨/舒適青旅/遊客必選/英皇道375號成明閣2字樓,北角,香港,Hostel,1,0,196.00,undefined,undefined,undefined
22949667,摩登@部屋 Somewhere In Time ! For 1 to 6 persons,Apartment,6,62,1201.00,undefined,undefined,undefined
20792923,新裝修舒適經濟簡潔獨立衛浴單人房311,Bed and breakfast,1,1,353.00,undefined,undefined,undefined
21968496,方便舒適,Apartment,2,0,243.00,undefined,undefined,undefined
18571579,日本人がﾎｽﾄする香港西貢のAirbnb,Apartment,1,6,353.00,undefined,undefined,undefined
23311828,旺角 粉红粉红的一天《Romance of day 》连大露台,Apartment,5,10,903.00,undefined,undefined,undefined
9834713,旺角地铁站附近三房一厅,Apartment,8,5,1162.00,undefined,undefined,undefined
23317959,旺角太子的私家空中花園,Apartment,4,1,1680.00,undefined,undefined,undefined
27099976,旺角市中心地鐵出口,三房兩卫一大廳,Apartment,9,6,1586.00,undefined,undefined,undefined
7777283,旺角旅馆,三人至4人房,2 分钟到地铁,Serviced apartment,4,61,353.00,undefined,undefined,undefined
18467111,旺角獨立房間,Guest suite,1,0,447.00,undefined,undefined,undefined
22574501,旺角购物天堂/地铁口  家庭三人房 獨立衛浴 免費WlFl,Condominium,3,5,353.00,undefined,undefined,undefined
24146463,旺角酒店式公寓,Condominium,4,5,1287.00,undefined,undefined,undefined
29896780,春遊大优惠 旺角CBD核心区 商旅首选 简约舒适大三居,Apartment,8,3,1963.00,undefined,undefined,undefined
17142596,時代廣場和銅鑼灣地鐵站樓上 Above Causeway Bay MTR/Times Square,Apartment,2,82,502.00,undefined,undefined,undefined
25950909,月租长租罗湖口岸火车站双地铁落地窗北欧一居室双床间,Condominium,2,2,361.00,undefined,undefined,undefined
30368243,有窗大床房,House,2,3,550.00,undefined,undefined,undefined
23121553,有窗舒適雙人房!鄰近旺角站!Comfy double Rm Near Mong kok MTR!1,Apartment,2,23,283.00,undefined,undefined,undefined
21832585,標準1-3人房,2张床,有窗,独立卫浴 地鐵站上蓋,交通四通八達,Apartment,3,53,369.00,undefined,undefined,undefined
28359289,沙田站希爾頓中心男上鋪地鐵5分鐘 Sha Tin 5min to MRT bunk bed Male,Apartment,1,0,79.00,undefined,undefined,undefined
31065702,泓都3座,位于港岛坚尼地城,近地铁和海边,中高档住宅｡V:mengmengustc9916,House,1,1,196.00,undefined,undefined,undefined
30528140,淡雅2-3人房間,Apartment,3,7,699.00,undefined,undefined,undefined
26755714,深圳福田口岸地铁口/会展中心/福田CBD小区公寓套房,Apartment,5,0,620.00,undefined,undefined,undefined
17292188,温暖的小房间,近香港科技大學｡close to HKUST,Townhouse,1,12,377.00,undefined,undefined,undefined
16341825,温馨女生二人间,Condominium,2,3,86.00,undefined,undefined,undefined
15771501,獨立房間 位於市中心 private room in the city,Apartment,1,72,181.00,undefined,undefined,undefined
20864633,田居,House,4,0,42.00,undefined,undefined,undefined
22499729,看林村河和吐露港海的房間,Apartment,1,0,691.00,undefined,undefined,undefined
25238139,福田口岸/会展中心/商旅/高端现代化两室一厅公寓,Apartment,4,3,526.00,undefined,undefined,undefined
30116382,空間感舒適休閒 近地鐵 Bright, spacious studio in Jordan/ TST,Apartment,4,21,597.00,undefined,undefined,undefined
31270876,精致双人套房@深水埗,Condominium,2,0,518.00,undefined,undefined,undefined
28372300,紅館客棧 Spin Hotel 9 - 標準雙人床房 Double bed room*** 全新裝修,Hostel,2,11,353.00,undefined,undefined,undefined
32418682,红磡五星级酒店式公寓海景房豪华装修海韵轩海湾轩 理工大嘉里酒店边维港夜景 尖沙咀海港城庙街旺角西九龙,Serviced apartment,4,4,1751.00,undefined,undefined,undefined
14856799,纽约之家(SunnyHome3),Townhouse,2,51,50.00,undefined,undefined,undefined
32275681,罗湖/文锦渡口岸､地王万象城､东门商圈､黄贝岭地铁+1.8米大床+公寓式酒店+日租､月租､短租,Apartment,2,0,699.00,undefined,undefined,undefined
32928274,罗湖火车站旁文锦渡口岸对面三分钟地铁站安静独立一房一厅,Condominium,2,0,251.00,undefined,undefined,undefined
23190119,舒适小屋,Condominium,2,0,40.00,undefined,undefined,undefined
23026295,舒适精品双人套房@大角咀,Apartment,2,1,534.00,undefined,undefined,undefined
14644562,良德街3号温馨住宅,Condominium,5,1,11681.00,undefined,undefined,undefined
29622247,贝壳—香港繁华中宁静的休憩小筑,Condominium,2,7,369.00,undefined,undefined,undefined
32436791,走路3分钟过关香港罗湖口岸100米两房一厅楼下双地铁口,Apartment,4,3,416.00,undefined,undefined,undefined
25311086,超棒的朴素民宿 你可以把这里当做家,House,2,0,628.00,undefined,undefined,undefined
6269968,近地铁及市中心,干净 NYC 30 min to Manhattan,Condominium,2,128,33.00,undefined,undefined,undefined
18877786,近大学24小时安保豪华公寓长短租,Apartment,3,0,105.00,undefined,undefined,undefined
17349393,近新Rockdale一房一厅,近火车站,有停车位,近机场,可接送机,Apartment,2,0,635.00,undefined,undefined,undefined
32603163,遠眺大海的獨立空間,夕陽西下景色怡人,Apartment,1,0,502.00,undefined,undefined,undefined
5208678,鄰近香港城市大學､地下列車站,交通便捷｡雙人房,上下層床｡歡迎月租或年租｡長期租住月租五折｡,Hostel,2,28,502.00,undefined,undefined,undefined
26259025,酒店式公寓,厅床出租,尊享免费泳池､健身房,仅限女性!Bunk Bed,“NO BOYS”!,Apartment,1,47,283.00,undefined,undefined,undefined
7976534,铭城宾馆 (3人房),Apartment,3,27,581.00,undefined,undefined,undefined
23009002,雙人大床(有窗)24小时前台､安全可靠､獨立衛浴(有窗)NO.5,Guesthouse,2,3,298.00,undefined,undefined,undefined
27052571,雙人套房带獨立洗手間- Double room with Private Bathroom,House,2,14,228.00,undefined,undefined,undefined
30322438,靠近旺角地鐵站E1出口-獨立房間, 可供1到4人入住,Serviced apartment,4,8,440.00,undefined,undefined,undefined
32087839,香港傳統唐樓@時尚空間 RA 房大雙人床,Condominium,2,0,283.00,undefined,undefined,undefined
31800265,香港民宿,Bed and breakfast,5,0,173.00,undefined,undefined,undefined
26344088,香港西貢海景游泳池大房子#Saikung#Hiking#Beach#Relaxing#20%OFF,Guest suite,2,24,675.00,undefined,undefined,undefined
26150475,香港高鐵站全新裝修豪華持牌賓館3人房606,Boutique hotel,3,10,455.00,undefined,undefined,undefined
26899775,高级公寓2-4人家庭房/皇岗福田双口岸/地铁口高端小区/近会展中心 购物公园 福田高铁站,Serviced apartment,4,7,447.00,undefined,undefined,undefined
21842369,高级城景房,Boutique hotel,1,0,903.00,undefined,undefined,undefined
24847281,鮀城小家-感受不一样的异地之旅,House,2,0,4828.00,undefined,undefined,undefined
32369195,默默|sushe素舍  万象城/罗湖口岸/三地铁口/粤港美食/商旅首选一室一厅公寓,Apartment,2,1,440.00,undefined,undefined,undefined
13145113,아담하고 느낌이 편안한 방 Modern and cosy,Apartment,2,0,569.00,undefined,undefined,undefined
21352206,｡Townhouse,Townhouse,2,0,75.00,undefined,undefined,undefined
_id,name,propertyType,capacity,numOfReviews,price,host.name,country,street
26263467,RAMBLAS 1,Apartment,5,3,100.00,undefined,undefined,undefined
32541101,RAMBLAS AREA NEAR THE BEACH!! L,Apartment,4,0,80.00,undefined,undefined,undefined
2924834,RARE: Large Room + Big Townhouse = Better Stay,Townhouse,2,71,80.00,undefined,undefined,undefined
14741201,RE.. BIG AND CLASSIC 2 BEDROOM IN ARPOADOR,Apartment,8,6,261.00,undefined,undefined,undefined
12971533,REFÚGIO BOAS VINDAS!,Condominium,3,181,35.00,undefined,undefined,undefined
17496002,RENOVATED STUDIO in Astoria!!! 15mins to the city,Apartment,3,57,99.00,undefined,undefined,undefined
2213067,RIO BY THE BEACH CONDO BARRA DA TIJUCA,Apartment,6,24,671.00,undefined,undefined,undefined
2968272,RIO DE JANEIRO - FIFA WORLD CUP,Apartment,8,0,1865.00,undefined,undefined,undefined
3567993,ROMANTIC Apartment WIFI in center,Apartment,5,270,120.00,undefined,undefined,undefined
1145567,ROOM + ENSUITE INNER CITY MOD HOUSE,House,1,12,125.00,undefined,undefined,undefined
6288998,ROOM FOR FEMALE FLATMATE,Apartment,1,4,53.00,undefined,undefined,undefined
19704903,ROOM SWEET ROOM. only 25 min from the center.,Apartment,2,61,23.00,undefined,undefined,undefined
28061127,Rahat ve Güvenilir,Apartment,1,1,63.00,undefined,undefined,undefined
8664238,Rambla I - Plaça Catalunya,Apartment,2,5,41.00,undefined,undefined,undefined
8013090,Rambutan - Only 8min. walking from Paseo de Gracia,Serviced apartment,4,3,188.00,undefined,undefined,undefined
1200438,Ranch Abode Loft in Bushwick,Loft,4,39,99.00,undefined,undefined,undefined
32242177,Rare 2 Bedroom + Loft Townhouse on the North Shore,Townhouse,8,0,341.00,undefined,undefined,undefined
22370331,Rattan,Apartment,2,2,196.00,undefined,undefined,undefined
19499950,ReUrban Flats - Santa Catarina #3,Loft,2,7,55.00,undefined,undefined,undefined
20214521,Real GEM : Unbeatable location in DT,Loft,4,46,66.00,undefined,undefined,undefined
30341193,Recanto agua,Apartment,2,2,25.00,undefined,undefined,undefined
28042682,Recently renovated one bed apt in Happy Valley,Apartment,2,1,801.00,undefined,undefined,undefined
4044871,Recién Re1 Apart delS.18 Núcleo Bcn,Apartment,2,2,89.00,undefined,undefined,undefined
8281579,Red Apple Apart No: 05 - 3ed Floor,Apartment,6,0,527.00,undefined,undefined,undefined
9686887,Rede na varanda com vista verde,Apartment,6,6,500.00,undefined,undefined,undefined
13223739,Reduced! Special deal $119 Free Wifi,Condominium,2,44,119.00,undefined,undefined,undefined
19550563,Refreshing and Well-located Apt. w/Parking space!,Apartment,2,86,60.00,undefined,undefined,undefined
3632907,Relax in Taksim,Apartment,4,76,127.00,undefined,undefined,undefined
23122981,Relax in the Raval - Room with Balcony,Apartment,2,27,50.00,undefined,undefined,undefined
310414,Relax on the Terrace of a Darlinghurst Home,Townhouse,2,104,151.00,undefined,undefined,undefined
22947339,Relaxed and comfortable,Apartment,5,1,385.00,undefined,undefined,undefined
17344027,Relaxing Stylish Room near Train and Attractions,Apartment,2,61,103.00,undefined,undefined,undefined
1068505,Relaxing and Roomy in Crown Heights,Apartment,2,46,50.00,undefined,undefined,undefined
24417981,Relaxing view walking distance from the beach.,Condominium,6,0,1303.00,undefined,undefined,undefined
32338747,Relaxing, Spacious, Great Location In Waikiki!,Apartment,4,0,230.00,undefined,undefined,undefined
22199234,Remodeled penthouse in Gracia *Bcn*,Apartment,6,30,140.00,undefined,undefined,undefined
7928490,Renatus Aparts,Aparthotel,4,1,148.00,undefined,undefined,undefined
12757761,Renovated 2 Bedroom/2 Bathroom Apartment P0305,Serviced apartment,7,2,195.00,undefined,undefined,undefined
18908638,Renovated 20min train to enter city 5min to subway,Townhouse,1,90,41.00,undefined,undefined,undefined
10751153,Renovated Classic Design Studio with Sun Room,Apartment,3,32,58.00,undefined,undefined,undefined
26340840,Renovated Federalist House with a Private Garden and Hot Tub,House,10,20,299.00,undefined,undefined,undefined
12083780,Renovated Modern Apartment with Cathedral Views,Apartment,6,165,199.00,undefined,undefined,undefined
30325676,Renovated sunny 3 Bedroom apartment - easy parking,Apartment,6,4,119.00,undefined,undefined,undefined
12088301,Rent All Apartament (100m²) netx to BRT station,Loft,2,1,239.00,undefined,undefined,undefined
28925068,Rent Room from Textile Engineer,Apartment,2,0,153.00,undefined,undefined,undefined
12489523,Rent for Olympic Games,Apartment,6,0,951.00,undefined,undefined,undefined
564578,Rent room Copacabana Rio de Janeiro,Apartment,2,21,201.00,undefined,undefined,undefined
10471178,Rented Room,Apartment,1,0,112.00,undefined,undefined,undefined
839334,Repos & Manna Downtown Montreal,  Rm #1, sleeps 3,Bed and breakfast,3,0,157.00,undefined,undefined,undefined
24579565,Repos de Ouro  Street of city park,Apartment,6,3,120.00,undefined,undefined,undefined
31083177,Residence/ 4 kişilik küçük tatlı bir ev :),House,4,0,111.00,undefined,undefined,undefined
13277230,Resort perfeito para olimpíadas,Apartment,5,0,933.00,undefined,undefined,undefined
16653189,Resort style living,House,1,7,39.00,undefined,undefined,undefined
28345462,Resort w/3 Pools &1 min to famous Beach Remodeled!,Condominium,4,15,159.00,undefined,undefined,undefined
10166986,Resort-like living in Williamsburg,Apartment,4,1,220.00,undefined,undefined,undefined
16134812,Resort-style living one stop from Central station,Apartment,2,1,100.00,undefined,undefined,undefined
20578419,Retreat in Chic Cozy 2BR APT - ❤️ of SYD CBD,Apartment,6,85,218.00,undefined,undefined,undefined
6068649,Retro Apart in city center near Galata Tower,Apartment,2,13,395.00,undefined,undefined,undefined
20893660,Reveillon, Eventos, Férias, Passeio, Feriado 1,House,10,1,1999.00,undefined,undefined,undefined
29240750,Rhodes Meriton Apartment,Condominium,2,4,60.00,undefined,undefined,undefined
21066228,Ribeira - Dixo's Oporto Apartments IV,Apartment,4,82,70.00,undefined,undefined,undefined
12421800,Ribeira 24 (4),Apartment,2,0,75.00,undefined,undefined,undefined
10006546,Ribeira Charming Duplex,House,8,51,80.00,undefined,undefined,undefined
10628126,Ribeira Smart Flat,Apartment,6,132,80.00,undefined,undefined,undefined
22374646,Ribeira Trendy Apartment,Apartment,4,8,120.00,undefined,undefined,undefined
12448766,Ribeiro de Moinho,Cottage,8,5,200.00,undefined,undefined,undefined
7494035,Right in the heart of Montreal!!,Apartment,2,3,125.00,undefined,undefined,undefined
13306630,Rio Antigo, quarto aconchegante!,Apartment,2,0,63.00,undefined,undefined,undefined
13559998,Rio Olympic VIP Accommodations,Apartment,3,0,1865.00,undefined,undefined,undefined
4591790,Rio Parque Condominio Clube,Apartment,8,4,149.00,undefined,undefined,undefined
23077196,Rio Rentals 021 - C001 Super reformed studio in Copacabana, hyper comfortable for up to 4 people.,Apartment,4,0,216.00,undefined,undefined,undefined
3288487,Rio de Janeiro - Unforgettable!,Apartment,1,0,746.00,undefined,undefined,undefined
8710268,Rio de Janeiro, Paraíso Méier - II,House,2,1,86.00,undefined,undefined,undefined
13316078,Rio de Janeiro- próximo ao Parque Olimpico,Apartment,6,0,1044.00,undefined,undefined,undefined
4995138,Rio122 - Beachfront apartment in Copacabana,Apartment,6,0,1529.00,undefined,undefined,undefined
6871500,Riverfront Porto & Douro, Spectacular Views!,Apartment,4,137,85.00,undefined,undefined,undefined
2141667,Riverview at Lovely Harlem/UWS Home,Apartment,3,131,93.00,undefined,undefined,undefined
16549021,Rob's Beach Terrace,Townhouse,8,63,350.00,undefined,undefined,undefined
19326382,Robissey,Apartment,1,0,58.00,undefined,undefined,undefined
20896819,Rock in rio 10,House,4,0,1000.00,undefined,undefined,undefined
32112187,Rolls villa 勞斯花園,Farm stay,3,0,2496.00,undefined,undefined,undefined
688528,Romantic Red for 2 in Beyoglu,Bed and breakfast,2,0,717.00,undefined,undefined,undefined
17734475,Romantic Studio at the Wine Cellars,Apartment,2,73,45.00,undefined,undefined,undefined
3855119,Romantic and quiet apartment with Air Conditioning,Apartment,2,85,80.00,undefined,undefined,undefined
8844419,Romantic loft near historic center,Loft,4,126,60.00,undefined,undefined,undefined
13776897,Romantic one bedroom apartment in Eixample,Apartment,4,0,100.00,undefined,undefined,undefined
29799437,Romantic room with amazing terrace in the center,Apartment,3,7,51.00,undefined,undefined,undefined
30921897,Romantic studio with stunning Galata Tower View,House,2,4,179.00,undefined,undefined,undefined
